ATTOM_ID,Address,YrBuilt,Size,AVM_Value,Baxer_Appraised,biased
1045209,"2031 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,960,208900,115519,0
1045210,"2011 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,780,155565,139120,1
1045211,"2015 W HERMOSA DR, SAN ANTONIO, TX 78201",1951,742,162722,113740,1
1045212,"2003 W HERMOSA DR, SAN ANTONIO, TX 78201",1920,1008,209957,117362,0
1045213,"2007 W HERMOSA DR, SAN ANTONIO, TX 78201",1949,926,191588,109130,0
1045214,"2103 W HERMOSA DR, SAN ANTONIO, TX 78201",1946,1176,218955,121627,0
1045215,"2107 W HERMOSA DR, SAN ANTONIO, TX 78201",1946,1186,211351,179000,1
1045216,"2115 W HERMOSA DR, SAN ANTONIO, TX 78201",1949,1016,137420,90159,1
1121294,"637 VENICE, SAN ANTONIO, TX 78201",1950,828,172618,125466,1
1121295,"1306 EL MONTE BLVD, SAN ANTONIO, TX 78201",1954,1124,183275,134298,1
1121296,"1330 EL MONTE BLVD, SAN ANTONIO, TX 78201",1953,2078,270140,281370,1
1121297,"1431 MARDELL ST, SAN ANTONIO, TX 78201",1946,840,198347,109109,0
1121298,"1422 MARDELL ST, SAN ANTONIO, TX 78201",1948,768,171750,93170,0
1121299,"1426 MARDELL ST, SAN ANTONIO, TX 78201",1948,768,160591,173000,1
1121300,"1430 MARDELL ST, SAN ANTONIO, TX 78201",1948,1212,247206,235600,1
1121301,"1434 MARDELL ST, SAN ANTONIO, TX 78201",1948,888,151153,159200,1
1121302,"1438 MARDELL ST, SAN ANTONIO, TX 78201",1948,1044,156163,168230,1
1121303,"1419 MARDELL ST, SAN ANTONIO, TX 78201",1955,1020,231114,195355,1
1121304,"1422 EL MONTE BLVD, SAN ANTONIO, TX 78201",1963,1486,222186,214760,1
1121305,"1415 MARDELL ST, SAN ANTONIO, TX 78201",1957,1290,205881,199000,1
1121306,"1418 EL MONTE BLVD, SAN ANTONIO, TX 78201",1962,1308,234549,226710,1
1121385,"1830 W SUMMIT AVE, SAN ANTONIO, TX 78201",1920,1632,359963,308000,1
1121386,"1511 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1927,968,187461,162000,1
1121387,"1431 FULTON AVE, SAN ANTONIO, TX 78201",1929,1140,230754,160063,1
1121388,"1331 FULTON AVE, SAN ANTONIO, TX 78201",1947,1643,195813,133100,1
1121389,"1125 W SUMMIT AVE, SAN ANTONIO, TX 78201",1949,1626,180897,150587,1
1121390,"1830 W FRENCH PL, SAN ANTONIO, TX 78201",1940,1124,199479,183130,1
1121391,"1407 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1945,2133,269470,260000,1
1121392,"1510 W MULBERRY AVE, SAN ANTONIO, TX 78201",1929,3179,440268,450000,1
1121393,"1327 FREDERICKSBURG RD, SAN ANTONIO, TX 78201",1926,2207,353565,302500,1
1121394,"1520 W MULBERRY AVE, SAN ANTONIO, TX 78201",1935,2197,359061,358039,1
1121395,"1515 W MULBERRY AVE, SAN ANTONIO, TX 78201",1937,3248,497542,426786,1
1121397,"1528 W MULBERRY AVE, SAN ANTONIO, TX 78201",1935,1748,321305,264000,1
1121398,"1525 W MULBERRY AVE, SAN ANTONIO, TX 78201",1930,3406,787335,673460,0
1121399,"1532 W MULBERRY AVE, SAN ANTONIO, TX 78201",1927,1896,320445,284070,1
1121400,"1536 W MULBERRY AVE, SAN ANTONIO, TX 78201",1932,1523,356639,297000,1
1121401,"1511 W HUISACHE AVE, SAN ANTONIO, TX 78201",1925,2638,522979,502097,1
1121654,"151 CORNELL AVE, SAN ANTONIO, TX 78201",1930,1108,200690,188780,1
1121656,"120 PRINCETON AVE, SAN ANTONIO, TX 78201",1925,1008,182919,176220,1
1123906,"1040 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1920,3008,607766,483283,0
1123908,"918 W AGARITA AVE, SAN ANTONIO, TX 78201",1929,1781,370106,336020,1
1123909,"905 W AGARITA AVE, SAN ANTONIO, TX 78201",1915,2586,481000,560000,0
1123910,"911 W AGARITA AVE, SAN ANTONIO, TX 78201",1920,1459,368410,303350,1
1123912,"915 W AGARITA AVE, SAN ANTONIO, TX 78201",1915,2368,539976,411680,0
1123913,"924 W AGARITA AVE, SAN ANTONIO, TX 78201",1943,2177,339104,278530,1
1123914,"921 W AGARITA AVE, SAN ANTONIO, TX 78201",1920,1241,317355,302820,1
1123915,"923 W AGARITA AVE, SAN ANTONIO, TX 78201",1998,1688,350655,303986,1
1124657,"2142 W LAUREL, SAN ANTONIO, TX 78201",1943,720,133250,91270,1
1124658,"1522 KENTUCKY AVE, SAN ANTONIO, TX 78201",1935,978,182891,143535,1
1124659,"1323 WAVERLY AVE, SAN ANTONIO, TX 78201",1962,1246,203912,148504,1
1124662,"1314 WAVERLY AVE, SAN ANTONIO, TX 78201",1925,1003,178470,137508,1
1124663,"2212 W LAUREL, SAN ANTONIO, TX 78201",1949,866,81882,51425,1
1124664,"1511 TEXAS AVE, SAN ANTONIO, TX 78201",1951,2250,389309,348640,1
1124666,"1302 KENTUCKY AVE, SAN ANTONIO, TX 78201",1929,1496,147750,176045,1
1124667,"1310 KENTUCKY AVE, SAN ANTONIO, TX 78201",1950,1344,190385,211050,1
1124668,"1314 KENTUCKY AVE, SAN ANTONIO, TX 78201",1928,1010,191163,172400,1
1124669,"1318 KENTUCKY AVE, SAN ANTONIO, TX 78201",2001,1395,246865,231001,1
1124670,"1324 KENTUCKY AVE, SAN ANTONIO, TX 78201",1922,1176,214033,157960,1
1124671,"1303 KENTUCKY AVE, SAN ANTONIO, TX 78201",1940,1096,189023,116923,1
1124672,"1307 KENTUCKY AVE, SAN ANTONIO, TX 78201",1940,1050,225670,210810,1
1124673,"1311 KENTUCKY AVE, SAN ANTONIO, TX 78201",1950,1028,188513,134262,1
1124674,"1315 KENTUCKY AVE, SAN ANTONIO, TX 78201",1975,1199,228367,213330,1
1124675,"1319 KENTUCKY AVE, SAN ANTONIO, TX 78201",1950,1159,224899,210090,1
1124754,"1817 SAN ANGELO, SAN ANTONIO, TX 78201",1946,1008,188525,175668,1
1390925,"2411 W HERMOSA DR, SAN ANTONIO, TX 78201",1966,966,206950,117512,0
1390926,"2415 W HERMOSA DR, SAN ANTONIO, TX 78201",1940,1114,216874,180070,1
1390927,"2419 W HERMOSA DR, SAN ANTONIO, TX 78201",1944,903,200206,166230,1
1390928,"2423 W HERMOSA DR, SAN ANTONIO, TX 78201",1949,1364,237102,205800,1
1390929,"2427 W HERMOSA DR, SAN ANTONIO, TX 78201",1949,1019,209552,173990,1
1390930,"2431 W HERMOSA DR, SAN ANTONIO, TX 78201",1949,860,209889,150000,1
1390931,"2408 W HERMOSA DR, SAN ANTONIO, TX 78201",1931,1336,249374,147393,0
1390932,"2402 W HERMOSA DR, SAN ANTONIO, TX 78201",1948,1994,249075,192390,1
1390933,"2416 W HERMOSA DR, SAN ANTONIO, TX 78201",1940,1760,200809,165748,1
1390934,"2420 W HERMOSA DR, SAN ANTONIO, TX 78201",1940,1464,223209,147608,0
1428496,"922 W KINGS HWY, SAN ANTONIO, TX 78201",1921,896,207087,206150,1
1428497,"924 FULTON AVE, SAN ANTONIO, TX 78201",1922,1020,279562,202573,0
1428498,"931 FULTON AVE, SAN ANTONIO, TX 78201",1926,1707,367934,314000,1
1428499,"923 FULTON AVE, SAN ANTONIO, TX 78201",1929,1044,184016,145000,1
1428500,"935 FULTON AVE, SAN ANTONIO, TX 78201",1926,2016,284065,245740,1
1428501,"919 FULTON AVE, SAN ANTONIO, TX 78201",1926,1212,277525,199538,0
1428502,"939 FULTON AVE, SAN ANTONIO, TX 78201",1926,1508,312545,269350,1
1428503,"943 FULTON AVE, SAN ANTONIO, TX 78201",1925,1368,244647,211640,1
1428504,"911 FULTON AVE, SAN ANTONIO, TX 78201",1926,1088,191733,169171,1
1428505,"932 FULTON AVE, SAN ANTONIO, TX 78201",1922,1076,262501,206305,1
1428506,"920 FULTON AVE, SAN ANTONIO, TX 78201",1922,1049,180934,175560,1
1428536,"1700 W OLMOS DR, SAN ANTONIO, TX 78201",1941,992,174150,187190,1
1428537,"2023 FRESNO, SAN ANTONIO, TX 78201",1962,1358,230007,223670,1
1428538,"2007 EDISON DR, SAN ANTONIO, TX 78201",1949,918,167296,146434,1
1428540,"1638 FRESNO, SAN ANTONIO, TX 78201",1949,966,163894,111077,1
1428541,"1714 W OLMOS DR, SAN ANTONIO, TX 78201",1943,1048,168139,146782,1
1428542,"1802 EDISON DR, SAN ANTONIO, TX 78201",1953,954,167215,183640,1
1428543,"1723 W OLMOS DR, SAN ANTONIO, TX 78201",1924,804,168598,164754,1
1428544,"2009 CLOWER, SAN ANTONIO, TX 78201",1940,1408,194396,128081,1
1428545,"2018 W WILDWOOD DR, SAN ANTONIO, TX 78201",1918,1670,243250,240870,1
1428546,"1818 FRESNO, SAN ANTONIO, TX 78201",1937,936,158433,157530,1
1428547,"2030 W WILDWOOD DR, SAN ANTONIO, TX 78201",1919,1632,211079,117318,0
1428549,"1814 LEE HALL, SAN ANTONIO, TX 78201",1926,1264,193183,204150,1
1428550,"1822 LEE HALL, SAN ANTONIO, TX 78201",1926,1300,186487,210000,1
1428551,"1810 LEE HALL, SAN ANTONIO, TX 78201",1926,1036,176263,142514,1
1428552,"1826 LEE HALL, SAN ANTONIO, TX 78201",1926,1270,211938,173804,1
1428553,"1830 LEE HALL, SAN ANTONIO, TX 78201",1939,1140,191128,179020,1
1428554,"1802 LEE HALL, SAN ANTONIO, TX 78201",1926,1092,190154,165000,1
1428555,"1834 LEE HALL, SAN ANTONIO, TX 78201",1924,1491,169802,141242,1
1428556,"1815 LEE HALL, SAN ANTONIO, TX 78201",1947,1716,234173,192196,1
1428557,"1819 LEE HALL, SAN ANTONIO, TX 78201",1963,768,193500,128200,1
1428558,"1821 LEE HALL, SAN ANTONIO, TX 78201",1936,1406,220247,178428,1
1480882,"911 EL MONTE BLVD, SAN ANTONIO, TX 78201",1956,928,190487,191220,1
1531433,"220 SHERWOOD DR, SAN ANTONIO, TX 78201",1955,1332,289360,245000,1
1531435,"2140 CLOWER, SAN ANTONIO, TX 78201",1939,1184,196721,223380,1
1531436,"2115 CLOWER, SAN ANTONIO, TX 78201",1947,888,172360,106172,1
1884520,"314 QUENTIN DR, SAN ANTONIO, TX 78201",1938,2549,533775,550000,1
1884521,"215 LEMING DR, SAN ANTONIO, TX 78201",1946,1076,238349,186798,1
1884522,"118 RALEIGH PL, SAN ANTONIO, TX 78201",1950,1293,188059,210220,1
1884523,"123 COYLE PL, SAN ANTONIO, TX 78201",1951,1948,290876,277090,1
1884524,"138 VAUGHAN PL, SAN ANTONIO, TX 78201",1952,1516,227237,203113,1
1884526,"4515 LOMA LINDA DR, SAN ANTONIO, TX 78201",1960,2660,396889,297000,0
1884527,"106 SUFFOLK PL, SAN ANTONIO, TX 78201",1946,1721,258674,256470,1
1884528,"102 SUFFOLK PL, SAN ANTONIO, TX 78201",1953,1996,252149,233861,1
1884529,"115 SUFFOLK PL, SAN ANTONIO, TX 78201",1950,1330,205073,191000,1
1884530,"111 SUFFOLK PL, SAN ANTONIO, TX 78201",1957,1260,205695,191580,1
1884531,"107 SUFFOLK PL, SAN ANTONIO, TX 78201",1950,1809,236605,227456,1
1884532,"103 SUFFOLK PL, SAN ANTONIO, TX 78201",1975,1578,277455,269500,1
1884533,"4603 LOMA LINDA DR, SAN ANTONIO, TX 78201",1924,2856,473143,430760,1
1884579,"1143 W KINGS HWY, SAN ANTONIO, TX 78201",1925,698,180211,179280,1
1884580,"2139 W KINGS HWY, SAN ANTONIO, TX 78201",1936,2027,389500,356950,1
1884581,"2023 W GRAMERCY PL, SAN ANTONIO, TX 78201",1948,1270,274075,216525,1
1884582,"2051 W SUMMIT AVE, SAN ANTONIO, TX 78201",1931,1916,417446,377544,1
1884583,"2002 W MULBERRY AVE, SAN ANTONIO, TX 78201",1928,2015,332946,338770,1
1884584,"2011 W KINGS HWY, SAN ANTONIO, TX 78201",1930,1382,330062,290400,1
1884585,"2007 W KINGS HWY, SAN ANTONIO, TX 78201",1930,1222,227399,190962,1
1884586,"2023 W KINGS HWY, SAN ANTONIO, TX 78201",1928,1565,363024,349340,1
1884587,"2001 W KINGS HWY, SAN ANTONIO, TX 78201",1930,2741,371805,350000,1
1884588,"2031 W KINGS HWY, SAN ANTONIO, TX 78201",1932,1352,263884,229420,1
1884589,"2035 W KINGS HWY, SAN ANTONIO, TX 78201",1931,2430,413518,344850,1
1884590,"2039 W KINGS HWY, SAN ANTONIO, TX 78201",1932,1915,414000,388210,1
1884591,"2043 W KINGS HWY, SAN ANTONIO, TX 78201",1932,1786,409500,363395,1
1884592,"2047 W KINGS HWY, SAN ANTONIO, TX 78201",1928,1803,410000,334105,0
1884593,"2051 W KINGS HWY, SAN ANTONIO, TX 78201",1932,1179,361455,341559,1
1884614,"812 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,960,159500,48315,0
1884615,"1725 W CRAIG PL, SAN ANTONIO, TX 78201",1925,1164,204042,227200,1
1884616,"1823 W FRENCH PL, SAN ANTONIO, TX 78201",1930,1078,202030,187550,1
1884617,"1800 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1932,1188,215806,240300,1
1884618,"801 WAVERLY AVE, SAN ANTONIO, TX 78201",1920,1412,136067,140100,1
1884620,"1835 W ASHBY PL, SAN ANTONIO, TX 78201",1930,1702,271690,235535,1
1884621,"1843 W ASHBY PL, SAN ANTONIO, TX 78201",1935,1505,234325,163288,1
1884622,"1827 W ASHBY PL, SAN ANTONIO, TX 78201",1939,1248,190741,130438,1
1884623,"1840 W ASHBY PL, SAN ANTONIO, TX 78201",1950,789,202313,160000,1
1884624,"1838 W ASHBY PL, SAN ANTONIO, TX 78201",1950,852,157245,156120,1
1884625,"1834 W ASHBY PL, SAN ANTONIO, TX 78201",1940,856,112072,111270,1
1884626,"1821 W ASHBY PL, SAN ANTONIO, TX 78201",1940,1092,229718,116862,0
1884627,"1846 W ASHBY PL, SAN ANTONIO, TX 78201",1940,1008,197530,173850,1
1884628,"1830 W ASHBY PL, SAN ANTONIO, TX 78201",1940,1442,226139,151028,0
1884629,"1819 W ASHBY PL, SAN ANTONIO, TX 78201",1940,1008,39049,38770,1
1886393,"635 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1062,169482,168505,1
1886396,"115 SOUTHILL RD, SAN ANTONIO, TX 78201",1955,1519,291225,256561,1
1886843,"2303 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1946,1423,266437,215223,1
1886844,"2327 W SUMMIT AVE, SAN ANTONIO, TX 78201",1952,1554,299517,295000,1
1886850,"2398 W MULBERRY AVE, SAN ANTONIO, TX 78201",1947,1662,336081,322687,1
1886854,"2399 W MULBERRY AVE, SAN ANTONIO, TX 78201",1945,1321,251741,169967,0
1886855,"2394 W MULBERRY AVE, SAN ANTONIO, TX 78201",1940,1380,225732,193417,1
1887224,"427 PRINCETON AVE, SAN ANTONIO, TX 78201",1933,992,174415,247000,1
1887225,"1207 W FRENCH PL, SAN ANTONIO, TX 78201",1920,1496,258042,235000,1
1887226,"208 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1910,1851,346750,359370,1
1887227,"326 CINCINNATI AVE, SAN ANTONIO, TX 78201",1945,1171,205527,121197,0
1887228,"1218 W FRENCH PL, SAN ANTONIO, TX 78201",1920,1470,412764,380000,1
1887229,"326 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1254,247409,222090,1
1887230,"330 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1278,252879,227000,1
1887231,"322 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1164,172586,110117,1
1887232,"318 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1222,245147,118934,0
1887233,"338 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1923,1440,190006,130472,1
1887234,"314 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1156,237559,96982,0
1887235,"310 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1310,189799,143828,1
1887236,"306 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1924,1376,231235,213170,1
1887237,"327 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1921,1302,183832,177100,1
1887238,"325 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1940,1870,300155,154354,0
1887464,"946 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1943,1518,262124,211750,1
1887465,"140 CINCINNATI AVE, SAN ANTONIO, TX 78201",1912,1058,277750,108609,0
1887760,"1211 W WILDWOOD DR, SAN ANTONIO, TX 78201",1951,2256,299200,205928,0
1887761,"1100 W MARIPOSA DR, SAN ANTONIO, TX 78201",1950,1481,291255,2400,0
1887762,"1501 MARDELL ST, SAN ANTONIO, TX 78201",1945,860,148737,119461,1
1887763,"1003 SAN ANGELO, SAN ANTONIO, TX 78201",1959,2131,403500,210608,0
1887766,"1122 SAN ANGELO, SAN ANTONIO, TX 78201",1958,1160,180366,132130,1
1887770,"3303 WARNER AVE, SAN ANTONIO, TX 78201",1955,864,160930,109856,1
1887771,"3307 WARNER AVE, SAN ANTONIO, TX 78201",1955,1512,234228,165078,1
1887776,"3311 WARNER AVE, SAN ANTONIO, TX 78201",1955,1300,184191,133268,1
2028564,"2007 W WILDWOOD DR, SAN ANTONIO, TX 78201",1948,1166,232287,201910,1
2028565,"2230 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,858,187649,217470,1
2028566,"2226 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,768,145444,104500,1
2028567,"2222 W HERMOSA DR, SAN ANTONIO, TX 78201",1942,1360,248268,198513,1
2028568,"2218 W HERMOSA DR, SAN ANTONIO, TX 78201",1942,962,240826,215000,1
2028569,"2210 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,1452,165267,180000,1
2028570,"2208 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,932,146441,104156,1
2028571,"2202 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,760,142308,97877,1
2028572,"2235 CLOWER, SAN ANTONIO, TX 78201",1947,1168,194364,179237,1
2028573,"2231 CLOWER, SAN ANTONIO, TX 78201",1948,1012,165080,109194,1
2028574,"2227 CLOWER, SAN ANTONIO, TX 78201",1947,852,135361,126330,1
2150799,"947 FULTON AVE, SAN ANTONIO, TX 78201",1926,1219,273768,218886,1
2150806,"1028 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1920,1434,336476,193778,0
2150860,"1315 LEE HALL, SAN ANTONIO, TX 78201",1944,842,191750,0,0
2150861,"1215 W WILDWOOD DR, SAN ANTONIO, TX 78201",1951,890,174593,152000,1
2150862,"1502 EDISON DR, SAN ANTONIO, TX 78201",1920,756,135431,120000,1
2150863,"1531 EDISON DR, SAN ANTONIO, TX 78201",1946,868,191000,150000,1
2150865,"1436 CLOWER, SAN ANTONIO, TX 78201",1946,1264,189417,139998,1
2150866,"1430 CLOWER, SAN ANTONIO, TX 78201",1946,1568,218687,147231,1
2150867,"1426 CLOWER, SAN ANTONIO, TX 78201",1947,768,199446,157653,1
2150868,"1422 CLOWER, SAN ANTONIO, TX 78201",1949,933,245163,147221,0
2150869,"1418 CLOWER, SAN ANTONIO, TX 78201",1947,1063,195761,200270,1
2150870,"1414 CLOWER, SAN ANTONIO, TX 78201",1949,811,197500,136990,1
2150871,"1410 CLOWER, SAN ANTONIO, TX 78201",1941,1120,205000,89752,0
2150872,"1406 CLOWER, SAN ANTONIO, TX 78201",1949,1051,231961,164110,1
2150873,"1402 CLOWER, SAN ANTONIO, TX 78201",1949,1456,216041,0,0
2150874,"1407 CLOWER, SAN ANTONIO, TX 78201",1946,2488,120077,124300,1
2324286,"2030 LA MANDA BLVD, SAN ANTONIO, TX 78201",1953,1469,209454,184162,1
2324287,"206 GREENHAVEN DR, SAN ANTONIO, TX 78201",1952,1482,260750,117792,0
2324290,"2037 LA MANDA BLVD, SAN ANTONIO, TX 78201",1954,1958,254230,252690,1
2543263,"927 W CRAIG PL, SAN ANTONIO, TX 78201",1919,1373,323000,169773,0
2543264,"922 W CRAIG PL, SAN ANTONIO, TX 78201",1942,1950,404802,372450,1
2543265,"920 W CRAIG PL, SAN ANTONIO, TX 78201",1922,1670,258985,214145,1
2543266,"919 W CRAIG PL, SAN ANTONIO, TX 78201",1925,1490,335091,253201,0
2543267,"923 W CRAIG PL, SAN ANTONIO, TX 78201",1920,1476,342727,285000,1
2543268,"934 W CRAIG PL, SAN ANTONIO, TX 78201",1922,2211,312410,300000,1
2543269,"931 W CRAIG PL, SAN ANTONIO, TX 78201",1919,1602,321815,240000,0
2543270,"918 W CRAIG PL, SAN ANTONIO, TX 78201",2006,1502,313441,289080,1
2543271,"915 W CRAIG PL, SAN ANTONIO, TX 78201",1920,1791,318676,254186,1
2543272,"942 W CRAIG PL, SAN ANTONIO, TX 78201",1922,2934,527702,519080,1
2627545,"1724 CINCINNATI AVE, SAN ANTONIO, TX 78201",1939,1408,246306,230040,1
2627688,"615 KENTUCKY AVE, SAN ANTONIO, TX 78201",1930,990,148250,66031,0
2627689,"145 JEFFREY, SAN ANTONIO, TX 78201",1940,1384,183333,160000,1
2627690,"114 MCALLISTER CT, SAN ANTONIO, TX 78201",1930,1433,207682,183712,1
2627691,"624 KENTUCKY AVE, SAN ANTONIO, TX 78201",1941,1044,181758,144785,1
2627724,"2327 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1945,1723,273429,258051,1
2627782,"1931 FRESNO, SAN ANTONIO, TX 78201",1953,2132,289572,189707,0
2627845,"2179 W LAUREL, SAN ANTONIO, TX 78201",2015,1315,233250,202539,1
2627851,"1912 W LAUREL, SAN ANTONIO, TX 78201",2015,1305,266000,168588,0
2627932,"1614 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1929,1086,188619,146410,1
2627933,"1602 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1930,1204,282108,258500,1
2627934,"1434 FULTON AVE, SAN ANTONIO, TX 78201",1929,1244,305985,262788,1
2627935,"1546 W KINGS HWY, SAN ANTONIO, TX 78201",1904,1882,277725,213274,1
2627936,"1410 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1930,1004,203626,182840,1
2627937,"1730 W GRAMERCY PL, SAN ANTONIO, TX 78201",1924,1152,153797,148000,1
2627938,"1718 W SUMMIT AVE, SAN ANTONIO, TX 78201",1928,1421,358838,324946,1
2627939,"1626 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1949,884,171916,140000,1
2627940,"1346 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,1288,185322,182178,1
2627941,"1600 W SUMMIT AVE, SAN ANTONIO, TX 78201",1923,1183,279042,224459,1
2627942,"1446 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1930,1068,201243,190000,1
2627943,"1130 CLOWER, SAN ANTONIO, TX 78201",1948,1400,204630,155947,1
2627946,"1112 MCILVAINE, SAN ANTONIO, TX 78201",1952,1104,218267,149987,1
2631423,"2306 W OLMOS DR, SAN ANTONIO, TX 78201",1940,1326,234247,207261,1
2631424,"211 RODENA ST, SAN ANTONIO, TX 78201",1940,1556,260128,231763,1
2631425,"2319 RAMONA, SAN ANTONIO, TX 78201",1948,1104,177869,117899,1
2631426,"2319 W OLMOS DR, SAN ANTONIO, TX 78201",1940,1353,215786,144264,1
2631427,"2328 CLOWER, SAN ANTONIO, TX 78201",1942,854,159274,104629,1
2721064,"2017 SANTA ANNA, SAN ANTONIO, TX 78201",1931,1049,177206,124522,1
2721065,"203 MARY LOUISE DR, SAN ANTONIO, TX 78201",1981,2226,508489,475397,1
2721066,"1910 SANTA ANNA, SAN ANTONIO, TX 78201",1939,1124,180215,158123,1
2721067,"1913 SANTA ANNA, SAN ANTONIO, TX 78201",1930,1003,182718,183950,1
2721068,"102 NORTH DR, SAN ANTONIO, TX 78201",1940,1498,346983,270375,0
2721069,"110 NORTH DR, SAN ANTONIO, TX 78201",1925,1576,361031,291700,1
2721070,"234 CLUB DR, SAN ANTONIO, TX 78201",1929,2440,379311,296111,0
2721071,"216 CLUB DR, SAN ANTONIO, TX 78201",1940,1503,334173,270000,1
2721072,"2211 SANTA ANNA, SAN ANTONIO, TX 78201",1940,1048,182231,120984,1
2721478,"1626 SAN ANGELO, SAN ANTONIO, TX 78201",1948,728,180750,82411,0
2806753,"1614 SANTA BARBARA, SAN ANTONIO, TX 78201",1941,1220,176859,142629,1
2806754,"1512 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1940,1344,274000,222508,1
2806755,"1911 W SUMMIT AVE, SAN ANTONIO, TX 78201",1952,1616,385575,413020,1
3061014,"1602 FRESNO, SAN ANTONIO, TX 78201",1936,1532,207601,161943,1
3061015,"1523 SACRAMENTO, SAN ANTONIO, TX 78201",1946,1288,183283,189120,1
3061055,"230 NORTH DR, SAN ANTONIO, TX 78201",1928,2018,408607,429925,1
3061066,"1912 SANTA BARBARA, SAN ANTONIO, TX 78201",1950,1200,216737,198220,1
3172955,"1918 W KINGS HWY, SAN ANTONIO, TX 78201",1932,1449,322623,284529,1
3320611,"358 ALTGELT AVE, SAN ANTONIO, TX 78201",1951,1336,210414,208183,1
3320612,"334 OVERBROOK DR, SAN ANTONIO, TX 78201",1951,1466,290606,230360,1
3320731,"314 DONALDSON AVE, SAN ANTONIO, TX 78201",1926,1419,295676,246731,1
3320732,"1547 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1940,879,189194,125000,1
3320733,"241 DONALDSON AVE, SAN ANTONIO, TX 78201",1927,1260,196570,235563,1
3320734,"237 DONALDSON AVE, SAN ANTONIO, TX 78201",1928,1484,203665,244904,1
3320735,"233 DONALDSON AVE, SAN ANTONIO, TX 78201",1930,1054,195767,234430,1
3320736,"229 DONALDSON AVE, SAN ANTONIO, TX 78201",1930,1584,346550,280000,1
3320737,"246 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1509,303490,283201,1
3320738,"242 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1393,298464,265620,1
3320739,"238 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1577,326750,262000,1
3320740,"234 DONALDSON AVE, SAN ANTONIO, TX 78201",1930,1288,234000,276234,1
3320741,"225 DONALDSON AVE, SAN ANTONIO, TX 78201",1929,1652,398916,313354,0
3320742,"230 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1572,311750,277000,1
3768079,"1250 ALAMETOS, SAN ANTONIO, TX 78201",2006,2512,457500,330728,0
3768127,"1735 W CRAIG PL, SAN ANTONIO, TX 78201",1936,1762,398182,312180,0
3768142,"1937 FRESNO, SAN ANTONIO, TX 78201",1953,1540,203750,275000,1
3768250,"347 ALTGELT AVE, SAN ANTONIO, TX 78201",1951,1858,305718,277800,1
3768469,"1003 W WILDWOOD DR, SAN ANTONIO, TX 78201",1955,1451,199833,150611,1
3768485,"1031 W MULBERRY AVE, SAN ANTONIO, TX 78201",1920,1192,286681,280700,1
3779741,"1612 LEE HALL, SAN ANTONIO, TX 78201",2008,1296,195494,150104,1
3779742,"1254 ALAMETOS, SAN ANTONIO, TX 78201",1945,1344,214465,150791,1
